page,level,name_zh,name_en,poisoning_chapter19,accidental,intentional_self_harm,undetermined_intent,treatment_adverse_effect
1648,0,洛非帕明(抗抑郁药),Lofepramine,T43.0,X41.-,X61.-,Y11.-,Y49.0
1648,0,洛莫司汀[环己亚硝脲],Lomustine,T45.1,X44.-,X64.-,Y14.-,Y43.3
1648,0,洛哌丁胺[氯苯哌酰胺](止泻药),Loperamide,T47.6,X44.-,X64.-,Y14.-,Y53.6
1648,0,洛沙平(抗精神病药),Loxapine,T43.5,X41.-,X61.-,Y11.-,Y49.5
1648,0,洛索洛芬(抗炎镇痛药),Loxoprofen,T39.3,X40.-,X60.-,Y10.-,Y45.2
1649,0,麻黄(中药),Ephedra,T44.9,X43.-,X63.-,Y13.-,Y51.9
1649,0,"麻黄碱(平喘药,血管收缩药)",Ephedrine,T44.9,X43.-,X63.-,Y13.-,Y51.9
1649,0,má-mǎ 麻马,Measles virus vaccine (attenuated),T50.9,X44.-,X64.-,Y14.-,Y59.0
1649,0,麻醉,Anesthesia,,,,,
1649,1,表面,surface,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,肌肉松弛,muscle relaxation,T48.1,X44.-,X64.-,Y14.-,Y55.1
1649,1,脊尾(骶管),caudal,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,加强性,potentiated,T41.2,X44.-,X64.-,Y14.-,Y48.2
1649,1,局部,local,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,粘膜,mucosal,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,气管内,endotracheal,T41.0,X44.-,X64.-,Y14.-,Y48.0
1649,1,区域(阻滞),regional,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,神经传导阻滞,nerve blocking,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,神经丛阻滞,plexus blocking,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,吸入,inhalation,T41.0,X44.-,X64.-,Y14.-,Y48.0
1649,1,硬膜外,epidural,T41.3,X44.-,X64.-,Y14.-,Y48.3
1649,1,直肠,rectal,T41.2,X44.-,X64.-,Y14.-,Y48.2
1649,0,麻醉剂,Narcotic NEC,T40.6,X42.-,X62.-,Y12.-,Y45.0
1649,1,合成的,synthetic NEC,T40.4,X42.-,X62.-,Y12.-,Y45.0
1649,0,麻醉前用药,Premedication anesthetic,T41.2,X44.-,X64.-,Y14.-,Y48.2
